datetime,pcs_power,solar_power,grid_power,dg_power,load_power,grid_import_power,grid_export_power,bess_discharge,bess_charge,bess_charge_grid,bess_charge_solar,load_demand_30min,grid_demand_30min,soc
2025-09-09 02:00:00,-9.570333333333332,0.0,-115.12833333333333,0.0,98.645,115.12833333333333,0.0,0.0,9.570333333333332,9.570333333333332,0.0,108.81333333333323,146.93066666666667,86.23333333333333
2025-09-09 03:00:00,-12.453666666666667,0.0,-133.51233333333334,0.0,113.86333333333332,133.51233333333334,0.0,0.0,12.453666666666667,12.453666666666667,0.0,124.11333333333323,134.428,83.39999999999999
2025-09-09 04:00:00,71.67066666666666,11.546816666666667,-45.68299999999999,0.0,106.62333333333332,45.68299999999999,0.0,71.67066666666666,0.0,0.0,0.0,128.0433333333332,121.47266666666667,70.98333333333333
2025-09-09 05:00:00,86.80833333333332,39.892583333333334,-29.404666666666667,0.0,134.405,34.096666666666664,4.691999999999999,86.80833333333332,0.0,0.0,0.0,152.27666666666656,42.84866666666667,60.79999999999999
2025-09-09 06:00:00,-2.0246666666666675,78.28423333333333,-62.08133333333333,0.0,128.73,62.08133333333333,0.0,4.238666666666666,6.263333333333334,2.8293333333333335,3.434,167.83666666666656,74.00133333333333,54.26666666666667
2025-09-09 07:00:00,-6.502416666666666,124.79385416666665,-40.535916666666665,0.0,150.60250000000002,40.535916666666665,0.0,0.0,6.502416666666666,2.4147999999999987,4.087616666666667,157.77833333333328,57.888666666666666,62.699999999999996
2025-09-09 08:00:00,-15.320333333333334,145.5534,-14.334333333333333,0.0,145.95666666666665,14.334333333333333,0.0,0.0,15.320333333333334,3.708449999999991,11.611883333333342,161.68333333333328,20.496,66.93333333333334
2025-09-09 09:00:00,-56.34166666666667,185.87905,5.052333333333333,0.0,128.09666666666666,1.7546666666666666,6.807,0.0,56.34166666666667,3.4437500000000094,52.89791666666665,134.4766666666666,20.727333333333334,70.38333333333334
2025-09-09 10:00:00,-103.65866666666666,246.09396666666663,18.884666666666668,0.0,124.69833333333332,0.0,18.884666666666668,0.0,103.65866666666666,0.0,103.65866666666666,127.87333333333324,-0.0,82.89999999999999
2025-09-09 11:00:00,-60.29033333333333,238.60456666666664,53.49333333333333,0.0,122.92666666666666,0.0,53.49333333333333,0.0,60.29033333333333,0.0,60.29033333333333,133.6199999999999,-0.0,96.56666666666666
2025-09-09 12:00:00,-0.175,163.05778333333333,34.24766666666666,0.0,127.13333333333333,9.765333333333334,44.01299999999999,0.0,0.175,0.0,0.175,129.0099999999999,19.53066666666667,100.0
2025-09-09 13:00:00,-0.8086666666666666,55.5804,-79.62533333333333,0.0,135.13333333333333,79.62533333333333,0.0,0.0,0.8086666666666666,0.8086666666666666,0.0,137.7066666666666,85.09,100.0
2025-09-09 14:00:00,-0.8366666666666667,55.50035,-100.07433333333333,0.0,155.95166666666668,100.07433333333333,0.0,0.0,0.8366666666666667,0.8366666666666667,0.0,168.20333333333323,112.262,100.0
